pd,w,pb,P.I,O,k,n,D60,Ya,Suction
1.64737318989691,19.138707764261234,33.17764501402078,15.149335266665766,0.3403593021512077,1.379868753643371e-10,0.32881581852233166,0.07069142189002832,75.97222450859535,464.97586529213345
1.68819575489591,18.17572898408924,32.330426991096296,9.3,0.32700889794981414,7.730973401472182e-11,0.28131635927174764,0.058,41.135934761338596,278.3983690334649
1.749678806028516,13.708153385429979,25.73348693301575,9.32767209600478,0.2590494144571514,1.581457726485966e-10,0.2552594259000448,0.05802964867429084,59.992587831427294,500.0
1.727285446374113,15.483712678244679,28.487032798536156,17.231697675195008,0.2829229482328016,1.8761265971692773e-10,0.3039071830438831,0.06736427231870565,33.14710802863469,289.14178549645203
1.6508618063670188,19.096583235957713,33.175736660303585,15.13595217600848,0.34069096816490474,8.652149769421753e-11,0.32744722546807625,0.07060174138562385,75.69096816490473,500.0
1.5567545481508591,20.93904562980584,34.159524424038636,9.3,0.34658317925668386,3.6266946633652446e-10,0.3372981807396564,0.058,29.973635554742277,100.0
1.6926931375764362,17.638440514730284,31.49098230687038,15.015350313507305,0.27496115671483934,1.255726802384635e-10,0.30869184295719576,0.0655768954141188,33.80765357976631,1384.6209171762412
1.7479849557436515,13.876316372430491,25.99687984628782,9.55188053204356,0.2594030088512697,1.5594969246916544e-10,0.2572165486819833,0.05835263274486099,58.63984512696478,550.3761064087117
1.67,15.758518311806606,27.986725580717028,20.033109854761843,0.2605793239830638,8.317044501634683e-10,0.3420058591350022,0.10341774644943505,27.40895774693177,927.459154295524
1.61,19.00865772337023,32.21393893462607,20.37879187281678,0.33399353965821077,3.7554337099369724e-10,0.3624805365977862,0.06987013414944655,29.119043696340665,109.73993879150889
1.5838726273498183,17.19707292296726,28.833087655369425,21.1536188978837,0.31493631367490904,2.776050902834778e-09,0.3802840160706913,0.11605854154065487,34.519780169599805,274.26823074181425
1.5945100234693343,19.40200469386686,32.547132920900324,21.4607458928665,0.30066648005106583,1.217535453783586e-09,0.3891959906122663,0.13,36.157016428534014,1115.7016428534014
1.587301796929184,19.633344338782173,32.76954544309181,14.3,0.3382221855373928,1.1073087303619521e-10,0.3493967363050967,0.065,32.04763476968882,100.0
1.7310237652125338,14.429086915518448,26.583424936833023,10.418599103261183,0.26669036883492064,1.6109612251795505e-10,0.2677839897515564,0.059198499039208416,58.002501601319324,500.0
1.6886466110316702,17.889807901940706,31.885180427436183,12.787720198160518,0.31945864441266814,2.2370964887023557e-10,0.29738680688456975,0.07508271117466375,34.0,100.0
1.8177991852426822,11.515568045543818,22.6290305381689,23.646805219769938,0.23764198854016652,1.2043803411334524e-10,0.30155933163284393,0.12394523233891327,32.724645447489024,949.5436028242773
1.6456759298408556,18.78436381340079,32.17102102471149,17.332331168089464,0.3363183969455643,2.260791669547207e-10,0.33988598992964986,0.09734203021105045,34.54641708626459,508.2246223618695
1.6019617731532876,20.30382268467124,34.124370871963094,24.0,0.30552867013503426,4.226252961555263e-10,0.386215290738685,0.13,39.411468054013724,911.7202081020578
1.7140074969114902,14.323820074124235,26.21897512616265,20.179102045989065,0.25927790086478275,7.337878085155251e-10,0.32494232404256196,0.11128539777627297,59.602998764596094,396.0299876459609
1.639785849466452,16.117437972017484,28.067715641943774,9.3,0.2801652018401657,5.175173549803482e-10,0.302091778800092,0.058,29.9877628266544,100.0
1.669795822141092,18.15102246099003,31.884736423384105,20.5,0.2767551123049502,1.2649170980727223e-10,0.3400816711435631,0.07,32.65305480940615,867.3472595296926
1.6351005877866238,18.404819784872608,31.735980326240437,18.53294222070062,0.3095461018041403,5.865030232219726e-11,0.34666261505891727,0.06841366308121018,53.21290895222919,714.4593546178315
1.7420752713087087,14.443540131130515,26.92950130566556,18.622075910042504,0.25383010852348353,6.286318206003095e-10,0.30622075910042507,0.09396236434564564,30.88097614739201,945.5748360868562
1.8290867394306465,14.030391056464135,27.4736680923858,20.924404577697086,0.2622755070462358,4.160790950534979e-11,0.2797904732431534,0.07727550704623579,48.18112323844105,451.49661969176145
1.6799533995543754,17.64208106747389,31.18197229119103,15.891305441123508,0.31812888598982714,2.4582099408907973e-10,0.3132096391407093,0.06506211297263234,64.38819036280162,264.59623424558896
1.8000663345840406,14.798341635398982,28.43799669556197,14.310281860526315,0.2769635159787776,7.295306828179118e-11,0.2630165836460102,0.06500829182300509,34.0265338336163,500.0
1.5486690815042627,20.366908150426276,33.09275472249385,9.3,0.34973924968544373,5.190692365441718e-10,0.3405989133230818,0.058,32.33272962393431,126.6183699147449
1.7302132466488789,17.04466883377803,31.18926592439489,14.3,0.32762914842971497,5.2442968560063646e-11,0.2900545121026073,0.065,30.20971614323831,100.0
1.65263551051172,18.605190575168244,32.34838364228463,9.3,0.30562976437920597,1.885164142958675e-10,0.2965772840142722,0.057999999999999996,109.37138484729684,1205.3054978185262
1.8294879560815511,11.924924282048769,23.615770385058244,21.45082934977614,0.2445632483102938,9.998147981461925e-11,0.28659036486524087,0.11291792863252052,31.05120439184489,868.5994510193887
1.654341856973044,19.048035005943458,33.16392397078106,15.645975661643647,0.3339282647187377,7.959029344928864e-11,0.32747348557843525,0.066085464243261,76.52651442156478,608.5464243261005
1.6018161847400074,20.318381525999257,34.14482604402895,20.8178323295013,0.29563676305199854,4.2005566066113124e-10,0.386273526103997,0.13,39.45514457799777,1372.8670681994795
1.6144570167777736,17.221719328889048,29.414977228222405,17.39592939555331,0.28204864077222447,2.0114706798443296e-10,0.34863688439443624,0.06667421006666427,58.94004412777918,500.0
1.6768317484071427,18.112126918803575,32.04158977541197,14.3,0.3043142830419644,1.2451409472144645e-10,0.31309650692696434,0.065,28.853968550892844,339.11119424999634
1.5972883052544153,17.998857614676226,30.335260865384388,9.525974562132076,0.2925309150958792,1.6356021671387773e-10,0.32116935579646794,0.05831636438698491,64.27116947455849,500.0
1.5810911314269696,21.24544342865153,35.16158728237735,11.148521904494903,0.334739408761798,1.8129180030707416e-10,0.33643645257078775,0.06058793066629286,28.58793066629286,100.0
1.6204243669939407,16.527104720132204,28.36272689739865,9.3,0.284271047201322,6.985068435057173e-10,0.3103641341025889,0.05800000000000001,31.245722100385585,171.1841200220335
1.6794168777324496,14.630962698629947,25.969457098810672,22.608163711745707,0.2911282868988611,9225886253.57132,0.3480752337102838,0.10613994934421211,29.181340087438386,100.0
1.6612475314440545,15.762574056678373,27.823579981212642,16.237755084114397,0.29274917714801807,2.889769423698746e-10,0.3263145159873557,0.06656270571299548,36.376234277972884,225.0164570396385
1.7645785748788971,16.001196316435852,29.923723781415045,16.286768136044167,0.3229035708535172,5.69333820590159e-11,0.2862048214573241,0.07831339472606916,29.385535628027576,85.66249798731013
1.5378792086658062,19.28792086658062,31.209921912183184,9.3,0.3233040612312252,1.1033408507465945e-09,0.3454543561003872,0.058,35.03019783354845,342.415826683876
1.6083295701292173,20.03146168023153,33.79194138056714,20.864418693153254,0.2975617943992282,3.8846853831976846e-10,0.3837722915749283,0.13,38.958803733847844,1395.8803733847847
1.7719572135967425,15.703600895216073,29.542081505648014,17.322389201239965,0.26578288543869705,7.877058226875919e-11,0.2885500942785234,0.08525312351346367,43.34759546775246,811.5865155917488
1.6700991468425852,17.848423575954392,31.054746801112117,20.5,0.2844184018260077,7070870464.121621,0.3534743210752854,0.11171326604106477,38.171326604106476,1073.309540958178
1.625928252536509,19.462869898539644,33.049138042847886,24.0,0.29900545546790974,3.5792322705764965e-10,0.3770608365276716,0.13,38.91965614431213,1000.0
1.5987203061090536,20.36398469454733,34.15319849056214,14.086717684842236,0.3359146870739369,1.5584702484926626e-10,0.3434881224436213,0.06470140475877913,32.701404758779134,100.0
1.667056405862282,17.424182120237358,29.887078817797992,14.61300563115342,0.31266494771071823,11005511664.532082,0.3169474617886018,0.06369250603337867,34.0,573.0620474966003
1.619160680400121,18.720793962845924,31.84068054655529,24.0,0.28455463153128707,6.431107733273228e-10,0.3796094518456677,0.13,36.44158792569185,1136.8620028580058
1.5602003279142476,20.993990162572572,34.31443088398392,20.47756327360428,0.3359018393220187,1.8893068654167034e-10,0.382961937696293,0.06998998360428764,39.97996720857525,501.00163957123755
1.5845199540208608,18.93520337180354,31.537188328169634,10.59000383159493,0.3044480429138632,1.8126566375773962e-10,0.3313840367833113,0.0598060053642329,65.54800459791392,500.0
1.5881449187872936,20.55253683337358,34.151389923416694,10.43405742420584,0.31131885151588323,1.6359354523775407e-10,0.3299586966364295,0.05958768039388818,26.90724593936467,304.1303363570511
1.5687302476384033,20.284650157439792,33.38744249239143,14.3,0.2875818298019137,7.563137578061355e-10,0.3564655758659188,0.065,52.76185141695814,978.8374606400517
1.663732278053836,18.7936007005457,32.861554720479845,11.40307827028019,0.3313649252324483,1.0116014764991067e-10,0.30228432709203473,0.06094430957839227,33.579384345943964,100.0
1.664645134117932,18.84580713807329,32.87049085787674,9.3,0.33611613389468586,1.6126780092817365e-10,0.2913354954549868,0.058,34.0,314.8388383887425
1.6608158656027003,17.757884586306602,31.12572659016964,14.3,0.3284156727425259,1.672165604100128e-10,0.31931312490549646,0.065,60.89197076856247,355.78845863066016
1.574712837582585,21.4889527195494,35.399556102552964,10.68557424927994,0.3300412164306287,2.485473958730274e-10,0.33643006732762976,0.06478648611892215,26.754054013213572,100.0
1.6549372317220694,16.860408398412904,29.466636591358167,17.338860653699086,0.3015062768277931,3.42470769210335e-10,0.33480962986403406,0.08536349922581862,31.072699845163726,381.9561431267195
1.631946142422514,19.700714062348137,33.53462165634256,14.358934964505309,0.327461240522068,1.3600773352527924e-10,0.33096756429295815,0.0827784569690056,29.097307121125702,100.0
1.627653763408761,16.823136714629708,28.968203996258456,10.18187404223135,0.28088187404223136,5.644456376002534e-10,0.3115242396560986,0.059234623659123894,33.88024578581794,258.7373276016431
1.544775125505187,22.0703894505735,35.611964450223965,14.440979895867422,0.3434987437829974,2.3887292724194564e-10,0.3656584171199713,0.06511369346440922,69.20414574913552,522.738692881842
1.665431647673713,18.78848939536765,32.92569083094872,14.3,0.34191367046525734,7.40656502293466e-11,0.3174844154266545,0.065,71.42686240349276,431.4148992279421
1.7406226783560428,16.750061910505526,30.748497785354754,11.750144457846229,0.294437525796044,1.2923864708284176e-10,0.27372062021318777,0.0737509286575829,98.59278264835115,718.7628980219847
1.7208691380340095,16.91933601235084,30.67256551942214,12.63764627277744,0.2961787107359785,1.1605800803705252e-10,0.2854541015337112,0.07434765521360379,106.61377101387237,1166.2353727222562
1.6410960950462248,15.493711375709243,26.958176570800106,18.71698472247352,0.29359300510296393,2.2412676406451627e-09,0.34468556878546214,0.10412400680395195,38.219219009244924,243.75551775582255
1.6463390397274797,18.85518496708553,32.628218320047836,11.11695198637398,0.25108475993186985,1.3875374361183937e-10,0.3091857536436033,0.06054373278092357,37.45626721907642,1181.6951986373979
1.56318978342644,20.282298729051025,33.256207227282296,21.058212099626978,0.3323317490595942,7.027146208281438e-10,0.38491387005586397,0.07956935027931966,37.767151601492074,436.20433147120224
1.783913683544412,14.565031772120534,27.75976538728743,11.256841772205977,0.2713006354424107,1.5960029407879086e-10,0.25139284050658867,0.06073957848108837,85.64737341691034,891.3683544411954
1.7348749562855281,14.40363763533009,26.63538562409484,19.161026582094337,0.273585257078049,3.560829835559677e-10,0.31110230849365883,0.09757388946764248,34.98863238959346,998.8632389593466
1.6523479717707283,18.854778030062818,32.77796070327557,15.863465357449758,0.3079652506904522,1.9206901994384464e-10,0.3339042000611182,0.0813911690700378,31.026061982160822,453.0405645854293
1.6554597040263759,16.699918936728377,29.024677160886633,16.41375058915547,0.3129983787345676,2.690504288825768e-11,0.33099837873456756,0.06670463757189957,36.818550287598285,236.37100575196564
1.697465937160983,16.232879162146443,29.262130673871518,21.176340158974405,0.3156575832429288,2.9128780514162984e-10,0.3356230733121864,0.11107856807560167,30.0,383.5604189267795
1.8529083400187607,13.01481735207721,25.944874557188168,23.672432848485602,0.30453480391128346,1.0213219184017927e-10,0.288215713139641,0.12780496238675923,27.10130942830342,62.75671515143951
1.6710644669434138,17.933613198339515,31.636703441085437,12.552953281363713,0.27682069041205914,1.4048532637196257e-10,0.35979550256150267,0.07938380702643819,37.523837521521514,1110.6446694341398
1.7231896874313883,17.084482212699584,31.13079279872504,15.101722599426092,0.32803448077345304,8.78948311133515e-11,0.2959568774444853,0.06564655048340814,29.87068990331837,100.0
1.6904394745846218,15.710999885947869,28.224181665594585,18.5241580808219,0.2963297361517897,3.504254309391505e-10,0.3241757898338488,0.06840657909743703,56.61526441847092,372.5263277949611
1.5739073081419006,20.66622460459439,34.088582392518774,17.384762976214297,0.30985426069322713,1.7843044581215564e-10,0.36408606092701534,0.0666622460459439,40.0,639.0730814190047
1.6506851591258629,19.42690708453345,33.50643995515787,11.673092915466551,0.33067766991834685,1.2492541226410118e-10,0.3101675451777077,0.06132233008165317,27.89847433237324,100.0
1.5908183395886581,20.42135811439697,34.06115846149201,10.065138367611825,0.3265196364910144,1.5237396106689303e-10,0.32634532832907354,0.05907119371465656,70.0,923.4861632388177
1.5400446959993679,19.504469599936805,31.587799451889722,9.3,0.32860950519845167,9.86079711634221e-10,0.3444798868002844,0.058,34.48882600015799,299.10608001263927
1.7891030350567352,13.060119833546826,25.152635187496294,13.851517528367545,0.2412023966709365,2.9593493701054415e-10,0.2638472841361642,0.06437212453971457,46.72723707448686,1410.3035056735087
1.6347733704810659,19.263243639576906,33.106902984099605,13.924362489798966,0.26347025441692373,1.2072694127213748e-10,0.3253222377004441,0.06295467409621318,49.90934819242635,1000.0
1.5711142479621683,20.11086016302653,33.14188971601015,17.38801057059285,0.32321861484350634,1.8088659898761707e-10,0.3652172032605306,0.0666657256113495,46.668548777301034,500.0
1.5733754009902707,19.752470594046827,32.5862622534492,11.518716584144121,0.31484962574241415,1.9671944396015816e-10,0.3402996792077836,0.061106203217801774,66.66245990097295,500.0
1.8147772696557576,13.295545393115152,25.955729844581334,17.372381437313937,0.24541536246918785,1.8332412597195647e-10,0.2694688177518061,0.06747772696557576,44.95545393115151,1004.454606884849
1.666289471173444,18.59541359839715,32.6453064453176,20.17135316107648,0.2962263172959335,8.172553657203921e-11,0.34021203021866037,0.0697349622266746,62.356765805382395,952.2932008014244
1.7314961284918122,16.62519357540938,30.498066359763307,24.0,0.28076783770985286,5.265499968680324e-11,0.33640154860327504,0.13,48.415306843436035,747.6355027865671
1.7126430177820038,17.349210591013914,31.37507649164104,12.956017991584414,0.28385995502103895,9.30057334130016e-11,0.28859073195602036,0.061917162133840443,100.62128399619668,1173.569822179963
1.6900387861613053,16.70632272405245,29.934680297674102,17.328898588970866,0.32262839378911423,1.0956161074864806e-09,0.3200360769276107,0.0852967431219697,28.750969654032637,100.0
1.6610863024692706,16.189136975307292,28.550543151234635,17.88457113173086,0.2624548430044615,1.7574272173199866e-10,0.33519493271619777,0.0890203220167532,30.0,815.2282921788216
1.6426614210616246,19.19348695462385,33.058803052397764,10.633520676370551,0.3071353191695278,1.5251129029282517e-10,0.306869739092477,0.05986692894691877,113.9977518835534,1233.29586472589
1.6891485619914233,15.959575537167362,28.634484866211242,9.3,0.28491485619914236,3.5640804255228586e-10,0.28093633057510425,0.057999999999999996,59.8401983519356,240.42446283263808
1.7014657688329977,17.88775308567405,32.11030469082857,9.937222593802831,0.3284551589955735,6.998013315517118e-11,0.27831533106358164,0.058682738493360184,34.34136924668009,122.75794977867251
